Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
20-12-2023,06:58,19-12-2023,,,Währungswechsel (Einbuchung),,EUR,13.46,EUR,454.64,
20-12-2023,06:58,19-12-2023,,,Währungswechsel (Ausbuchung),1.1008,USD,-14.82,USD,0.00,
19-12-2023,19:18,19-12-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 23,69 EUR",,,,EUR,441.18,
19-12-2023,19:18,19-12-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-23.69,EUR,417.49,
19-12-2023,14:47,18-12-2023,,,"Auszahlung von Ihrem Geldkonto bei der flatex Bank: 31,23 EUR",,,,EUR,441.18,
19-12-2023,14:47,18-12-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,31.23,EUR,472.41,
19-12-2023,07:18,18-12-2023,,,Währungswechsel (Einbuchung),,EUR,23.69,EUR,441.18,
19-12-2023,07:18,18-12-2023,,,Währungswechsel (Ausbuchung),1.0950,USD,-25.94,USD,14.82,
19-12-2023,07:13,18-12-2023,DUKE ENERGY CORPORATIO,US26441C2044,Dividende,,USD,17.43,USD,40.76,
19-12-2023,07:13,18-12-2023,DUKE ENERGY CORPORATIO,US26441C2044,Dividendensteuer,,USD,-2.61,USD,23.33,
18-12-2023,20:18,18-12-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 31,23 EUR",,,,EUR,417.49,
18-12-2023,20:18,18-12-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-31.23,EUR,386.26,
18-12-2023,16:02,15-12-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 31,23 EUR",,,,EUR,417.49,
18-12-2023,16:02,15-12-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-31.23,EUR,386.26,
