Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
07-08-2023,19:29,07-08-2023,GENERAL MILLS INC. CO,US3703341046,Währungswechsel (Ausbuchung),,EUR,-537.54,EUR,531.69,e57b62f3-aca2-4242-97c3-cbd0549765b5
07-08-2023,19:29,07-08-2023,GENERAL MILLS INC. CO,US3703341046,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,-2.00,EUR,1069.23,e57b62f3-aca2-4242-97c3-cbd0549765b5
07-08-2023,19:29,07-08-2023,GENERAL MILLS INC. CO,US3703341046,"Kauf 8 zu je 73,7 USD (US3703341046)",,USD,-589.60,USD,-589.60,e57b62f3-aca2-4242-97c3-cbd0549765b5
07-08-2023,19:25,07-08-2023,AMERICAN ELECTRIC POWER,US0255371017,Währungswechsel (Einbuchung),1.0971,USD,162.36,USD,0.00,184666ba-4edc-4b19-8616-16fc62358c9f
07-08-2023,19:25,07-08-2023,AMERICAN ELECTRIC POWER,US0255371017,Währungswechsel (Ausbuchung),,EUR,-148.00,EUR,1071.23,184666ba-4edc-4b19-8616-16fc62358c9f
07-08-2023,19:25,07-08-2023,AMERICAN ELECTRIC POWER,US0255371017,Währungswechsel (Einbuchung),1.0971,USD,405.85,USD,-162.36,184666ba-4edc-4b19-8616-16fc62358c9f
07-08-2023,19:25,07-08-2023,AMERICAN ELECTRIC POWER,US0255371017,Währungswechsel (Ausbuchung),,EUR,-369.95,EUR,1219.23,184666ba-4edc-4b19-8616-16fc62358c9f
07-08-2023,19:25,07-08-2023,AMERICAN ELECTRIC POWER,US0255371017,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,-2.00,EUR,1589.18,184666ba-4edc-4b19-8616-16fc62358c9f
07-08-2023,19:25,07-08-2023,AMERICAN ELECTRIC POWER,US0255371017,"Kauf 2 zu je 81,18 USD (US0255371017)",,USD,-162.36,USD,-568.21,184666ba-4edc-4b19-8616-16fc62358c9f
07-08-2023,19:25,07-08-2023,AMERICAN ELECTRIC POWER,US0255371017,"Kauf 5 zu je 81,17 USD (US0255371017)",,USD,-405.85,USD,-405.85,184666ba-4edc-4b19-8616-16fc62358c9f
04-08-2023,15:11,04-08-2023,,,flatex Einzahlung,,EUR,1500.00,EUR,1591.18,
03-08-2023,16:50,03-08-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 18,66 EUR",,,,EUR,91.18,
03-08-2023,16:50,03-08-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-18.66,EUR,72.52,
03-08-2023,07:36,02-08-2023,,,Währungswechsel (Einbuchung),,EUR,18.66,EUR,91.18,
03-08-2023,07:36,02-08-2023,,,Währungswechsel (Ausbuchung),1.0965,USD,-20.46,USD,0.00,
02-08-2023,07:35,01-08-2023,VERIZON COMMUNICATIONS,US92343V1044,Dividende,,USD,11.09,USD,20.46,
02-08-2023,07:35,01-08-2023,VERIZON COMMUNICATIONS,US92343V1044,Dividendensteuer,,USD,-1.66,USD,9.37,
02-08-2023,07:16,01-08-2023,GENERAL MILLS INC. CO,US3703341046,Dividende,,USD,12.98,USD,11.03,
02-08-2023,07:16,01-08-2023,GENERAL MILLS INC. CO,US3703341046,Dividendensteuer,,USD,-1.95,USD,-1.95,
28-07-2023,16:35,28-07-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 15,58 EUR",,,,EUR,72.52,
28-07-2023,16:35,28-07-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-15.58,EUR,56.94,
28-07-2023,07:35,27-07-2023,,,Währungswechsel (Einbuchung),,EUR,15.58,EUR,72.52,
28-07-2023,07:35,27-07-2023,,,Währungswechsel (Ausbuchung),1.1006,USD,-17.15,USD,0.00,
27-07-2023,17:49,27-07-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 0,31 EUR",,,,EUR,56.94,
27-07-2023,17:49,27-07-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-0.31,EUR,56.63,
27-07-2023,07:33,26-07-2023,,,Währungswechsel (Einbuchung),,EUR,0.31,EUR,56.94,
27-07-2023,07:33,26-07-2023,,,Währungswechsel (Ausbuchung),1.1113,USD,-0.34,USD,17.15,
27-07-2023,07:05,26-07-2023,ISHARES MSCI JAPAN UCITS ETF USD (DIST),IE00B02KXH56,Dividende,,USD,17.15,USD,17.49,
26-07-2023,07:14,25-07-2023,GENERAL ELECTRIC COMPANY COMMON,US3696043013,Dividende,,USD,0.40,USD,0.34,
26-07-2023,07:14,25-07-2023,GENERAL ELECTRIC COMPANY COMMON,US3696043013,Dividendensteuer,,USD,-0.06,USD,-0.06,
