Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
08-07-2025,19:49,08-07-2025,BANK OF AMERICA CORP,US0605051046,"Kauf 15 zu je 47,25 USD (US0605051046)",,USD,-708.75,USD,-708.75,c6d4cee9-42c8-4dec-9405-a0cd006d89de
04-07-2025,18:50,30-06-2025,,,Flatex Interest Income,,EUR,0.00,EUR,644.42,
01-07-2025,07:52,01-07-2025,,,"Überweisung auf Ihr Geldkonto bei der flatexDEGIRO Bank: 30,42 EUR",,,,EUR,644.42,
01-07-2025,07:52,01-07-2025,,,Degiro Cash Sweep Transfer,,EUR,-30.42,EUR,614.00,
01-07-2025,06:32,30-06-2025,,,Währungswechsel (Einbuchung),,EUR,30.42,EUR,644.42,
01-07-2025,06:32,30-06-2025,,,Währungswechsel (Ausbuchung),1.1816,USD,-35.95,USD,0.00,
30-06-2025,09:55,27-06-2025,KRAFT HEINZ CO,US5007541064,Dividende,,USD,17.60,USD,35.95,
30-06-2025,09:55,27-06-2025,KRAFT HEINZ CO,US5007541064,Dividendensteuer,,USD,-2.64,USD,18.35,
30-06-2025,07:39,27-06-2025,BANK OF AMERICA CORP,US0605051046,Dividende,,USD,24.70,USD,20.99,
30-06-2025,07:39,27-06-2025,BANK OF AMERICA CORP,US0605051046,Dividendensteuer,,USD,-3.71,USD,-3.71,
30-06-2025,07:32,30-06-2025,,,"Überweisung auf Ihr Geldkonto bei der flatexDEGIRO Bank: 46,51 EUR",,,,EUR,614.00,
30-06-2025,07:32,30-06-2025,,,Degiro Cash Sweep Transfer,,EUR,-46.51,EUR,567.49,
30-06-2025,06:33,27-06-2025,,,Währungswechsel (Einbuchung),,EUR,11.75,EUR,614.00,
30-06-2025,06:33,27-06-2025,,,Währungswechsel (Ausbuchung),1.1747,USD,-13.80,USD,0.00,
30-06-2025,06:33,27-06-2025,,,Währungswechsel (Einbuchung),,EUR,34.76,EUR,602.25,
30-06-2025,06:33,27-06-2025,,,Währungswechsel (Ausbuchung),0.8565,GBP,-29.77,GBP,0.00,
30-06-2025,00:14,27-06-2025,CORNING INC,US2193501051,Dividendensteuer,,USD,-2.44,USD,13.80,
30-06-2025,00:14,27-06-2025,CORNING INC,US2193501051,Dividende,,USD,16.24,USD,16.24,
30-06-2025,00:13,27-06-2025,TESCO PLC,GB00BLGZ9862,Dividende,,GBP,29.77,GBP,29.77,
27-06-2025,08:06,27-06-2025,,,"Überweisung auf Ihr Geldkonto bei der flatexDEGIRO Bank: 48,63 EUR",,,,EUR,567.49,
27-06-2025,08:06,27-06-2025,,,Degiro Cash Sweep Transfer,,EUR,-48.63,EUR,518.86,
27-06-2025,06:38,26-06-2025,,,Währungswechsel (Einbuchung),,EUR,5.12,EUR,567.49,
27-06-2025,06:38,26-06-2025,,,Währungswechsel (Ausbuchung),1.1729,USD,-6.01,USD,0.00,
27-06-2025,06:38,26-06-2025,,,Währungswechsel (Einbuchung),,EUR,43.51,EUR,562.37,
27-06-2025,06:38,26-06-2025,,,Währungswechsel (Ausbuchung),0.8545,GBP,-37.18,GBP,0.00,
26-06-2025,08:54,25-06-2025,ISHARES AUTOMATION & ROBOTICS UCITS,IE00BYWZ0333,Dividende,,USD,6.01,USD,6.01,
26-06-2025,08:50,26-06-2025,,,"Überweisung auf Ihr Geldkonto bei der flatexDEGIRO Bank: 73,2 EUR",,,,EUR,518.86,
26-06-2025,08:50,26-06-2025,,,Degiro Cash Sweep Transfer,,EUR,-73.20,EUR,445.66,
26-06-2025,08:50,25-06-2025,ISHARES UK DIVIDEND UCITS ETF GBP (DIST),IE00B0M63060,Dividende,,GBP,37.18,GBP,37.18,
26-06-2025,07:20,25-06-2025,VONOVIA SE,DE000A1ML7J1,Dividende,,EUR,73.20,EUR,518.86,
