Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
11-10-2023,16:17,11-10-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 25,34 EUR",,,,EUR,198.17,
11-10-2023,16:17,11-10-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-25.34,EUR,172.83,
11-10-2023,07:29,10-10-2023,,,Währungswechsel (Einbuchung),,EUR,25.34,EUR,198.17,
11-10-2023,07:29,10-10-2023,,,Währungswechsel (Ausbuchung),0.8653,GBP,-21.93,GBP,0.00,
10-10-2023,08:05,06-10-2023,ADMIRAL GRP,GB00B02J6398,Kapitalrückzahlung,,GBP,5.59,GBP,21.93,
10-10-2023,08:05,06-10-2023,ADMIRAL GRP,GB00B02J6398,Dividende,,GBP,16.34,GBP,16.34,
05-10-2023,13:39,02-10-2023,WK KELLOGG CO COMMON STOCK WHEN-,US92942W1071,SPIN-OFF: Kauf 4 zu je 0 USD (US92942W1071),,USD,0.00,USD,0.00,
03-10-2023,18:50,03-10-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 32,69 EUR",,,,EUR,172.83,
03-10-2023,18:50,03-10-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-32.69,EUR,140.14,
03-10-2023,07:40,02-10-2023,,,Währungswechsel (Einbuchung),,EUR,32.69,EUR,172.83,
03-10-2023,07:40,02-10-2023,,,Währungswechsel (Ausbuchung),1.0504,USD,-34.34,USD,0.00,
02-10-2023,18:50,02-10-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 13,02 EUR",,,,EUR,140.14,
02-10-2023,18:50,02-10-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-13.02,EUR,127.12,
02-10-2023,06:55,29-09-2023,THE KRAFT HEINZ COMPAN,US5007541064,Dividende,,USD,17.60,USD,34.34,
