Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
02-02-2023,06:08,01-02-2023,GENERAL MILLS INC. CO,US3703341046,Dividende,,USD,"11,88",USD,"10,10",
02-02-2023,06:08,01-02-2023,GENERAL MILLS INC. CO,US3703341046,Dividendensteuer,,USD,"-1,78",USD,"-1,78",
27-01-2023,16:49,27-01-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 8,46 EUR",,,,EUR,"196,09",
27-01-2023,16:49,27-01-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-8,46",EUR,"187,63",
27-01-2023,07:35,26-01-2023,,,Währungswechsel (Einbuchung),,EUR,"8,46",EUR,"196,09",
27-01-2023,07:35,26-01-2023,,,Währungswechsel (Ausbuchung),"1,0919",USD,"-9,24",USD,"0,00",
26-01-2023,07:40,25-01-2023,ISHARES MSCI JAPAN UCITS ETF USD (DIST),IE00B02KXH56,Dividende,,USD,"8,90",USD,"9,24",
26-01-2023,07:18,25-01-2023,GENERAL ELECTRIC COMPANY COMMON STOCK,US3696043013,Dividende,,USD,"0,40",USD,"0,34",
26-01-2023,07:18,25-01-2023,GENERAL ELECTRIC COMPANY COMMON STOCK,US3696043013,Dividendensteuer,,USD,"-0,06",USD,"-0,06",
19-01-2023,17:04,19-01-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 10,51 EUR",,,,EUR,"187,63",
19-01-2023,17:04,19-01-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-10,51",EUR,"177,12",
19-01-2023,07:32,18-01-2023,,,Währungswechsel (Einbuchung),,EUR,"10,51",EUR,"187,63",
19-01-2023,07:32,18-01-2023,,,Währungswechsel (Ausbuchung),"1,0821",USD,"-11,37",USD,"0,00",
18-01-2023,07:40,15-01-2023,CARDINAL HEALTH INC.,US14149Y1082,Dividende,,USD,"13,38",USD,"11,37",
18-01-2023,07:40,15-01-2023,CARDINAL HEALTH INC.,US14149Y1082,Dividendensteuer,,USD,"-2,01",USD,"-2,01",
13-01-2023,17:19,13-01-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 14,02 EUR",,,,EUR,"177,12",
13-01-2023,17:19,13-01-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-14,02",EUR,"163,10",
13-01-2023,07:35,12-01-2023,,,Währungswechsel (Einbuchung),,EUR,"14,02",EUR,"177,12",
13-01-2023,07:35,12-01-2023,,,Währungswechsel (Ausbuchung),"0,8907",GBP,"-12,49",GBP,"0,00",
12-01-2023,07:34,11-01-2023,NATIONAL GRID,GB00BDR05C01,Dividende,,GBP,"12,49",GBP,"12,49",
