Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
17-06-2023,07:42,16-06-2023,,,Währungswechsel (Einbuchung),,EUR,"10,97",EUR,"167,16",
17-06-2023,07:42,16-06-2023,,,Währungswechsel (Ausbuchung),"1,0965",USD,"-12,03",USD,"0,00",
16-06-2023,17:19,16-06-2023,,,Überweisung auf Ihr Geldkonto bei der flatex Bank: 51 EUR,,,,EUR,"156,19",
16-06-2023,17:19,16-06-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-51,00",EUR,"105,19",
16-06-2023,09:56,14-06-2023,VONOVIA SE,DE000A1ML7J1,Dividendensteuer,,EUR,"13,45",EUR,"156,19",
16-06-2023,07:39,14-06-2023,VONOVIA SE,DE000A1ML7J1,Dividende,,EUR,"51,00",EUR,"142,74",
16-06-2023,07:39,14-06-2023,VONOVIA SE,DE000A1ML7J1,Dividendensteuer,,EUR,"-13,45",EUR,"91,74",
16-06-2023,07:19,15-06-2023,GE HEALTHCARE TECHNOLOGIES INC. - COM...,US36266G1076,Dividende,,USD,"0,03",USD,"12,03",
16-06-2023,07:14,15-06-2023,KELLOGG COMPANY COMMON,US4878361082,Dividende,,USD,"9,44",USD,"12,00",
16-06-2023,07:14,15-06-2023,KELLOGG COMPANY COMMON,US4878361082,Dividendensteuer,,USD,"-1,42",USD,"2,56",
16-06-2023,07:01,15-06-2023,NEXTERA ENERGY,US65339F1012,Dividende,,USD,"4,68",USD,"3,98",
16-06-2023,07:01,15-06-2023,NEXTERA ENERGY,US65339F1012,Dividendensteuer,,USD,"-0,70",USD,"-0,70",
14-06-2023,17:19,14-06-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 14,34 EUR",,,,EUR,"105,19",
14-06-2023,17:19,14-06-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-14,34",EUR,"90,85",
14-06-2023,07:34,13-06-2023,,,Währungswechsel (Einbuchung),,EUR,"14,34",EUR,"105,19",
14-06-2023,07:34,13-06-2023,,,Währungswechsel (Ausbuchung),"1,0820",USD,"-15,52",USD,"0,00",
13-06-2023,20:49,13-06-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 41,08 EUR",,,,EUR,"90,85",
13-06-2023,20:49,13-06-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-41,08",EUR,"49,77",
13-06-2023,07:40,12-06-2023,,,Währungswechsel (Einbuchung),,EUR,"41,08",EUR,"90,85",
13-06-2023,07:40,12-06-2023,,,Währungswechsel (Ausbuchung),"1,0784",USD,"-44,30",USD,"15,52",
13-06-2023,06:33,10-06-2023,INTERNATIONAL BUSINESS,US4592001014,Dividende,,USD,"18,26",USD,"59,82",
13-06-2023,06:33,10-06-2023,INTERNATIONAL BUSINESS,US4592001014,Dividendensteuer,,USD,"-2,74",USD,"41,56",
13-06-2023,06:10,12-06-2023,3M COMPANY COMMON STOC,US88579Y1010,Dividende,,USD,"40,50",USD,"44,30",
13-06-2023,06:10,12-06-2023,3M COMPANY COMMON STOC,US88579Y1010,Dividendensteuer,,USD,"-6,08",USD,"3,80",
12-06-2023,07:15,09-06-2023,AMERICAN ELECTRIC POWER,US0255371017,Dividende,,USD,"11,62",USD,"9,88",
12-06-2023,07:15,09-06-2023,AMERICAN ELECTRIC POWER,US0255371017,Dividendensteuer,,USD,"-1,74",USD,"-1,74",
09-06-2023,17:19,09-06-2023,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 25,99 EUR",,,,EUR,"49,77",
09-06-2023,17:19,09-06-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-25,99",EUR,"23,78",
09-06-2023,07:35,08-06-2023,,,Währungswechsel (Einbuchung),,EUR,"25,99",EUR,"49,77",
